time arm_1_joint arm_2_joint arm_3_joint arm_4_joint arm_5_joint arm_6_joint arm_7_joint
4.728058815 0.8422330638604673 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199726577957962 1.1399758163352145
4.73771500587 0.8422177238491156 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050046335517449 -0.519968092336237 1.1399803817947736
4.73771500587 0.8422177238491156 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050046335517449 -0.519968092336237 1.1399803817947736
4.74769592285 0.8422177238491156 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050046335517449 -0.519968092336237 1.1399803817947736
4.74769592285 0.8422177238491156 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050046335517449 -0.519968092336237 1.1399803817947736
4.75804400444 0.8422177238491156 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050046335517449 -0.519968092336237 1.1399803817947736
4.75804400444 0.8422177238491156 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050046335517449 -0.519968092336237 1.1399803817947736
4.76801300049 0.8422177238491156 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050046335517449 -0.519968092336237 1.1399803817947736
4.76801300049 0.8422177238491156 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050046335517449 -0.519968092336237 1.1399803817947736
4.77807879448 0.8422177238491156 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050046335517449 -0.519968092336237 1.1399803817947736
4.77807879448 0.8422177238491156 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050046335517449 -0.519968092336237 1.1399803817947736
4.78796291351 0.8422177238491156 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050046335517449 -0.519968092336237 1.1399803817947736
4.78796291351 0.8422177238491156 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050046335517449 -0.519968092336237 1.1399803817947736
4.79811096191 0.8422177238491156 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050046335517449 -0.519968092336237 1.1399803817947736
4.79811096191 0.8422177238491156 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050046335517449 -0.519968092336237 1.1399803817947736
4.80809879303 0.8422177238491156 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050046335517449 -0.519968092336237 1.1399803817947736
4.80809879303 0.8422177238491156 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050046335517449 -0.519968092336237 1.1399803817947736
4.81804990768 0.8422177238491156 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050046335517449 -0.519968092336237 1.1399803817947736
4.81804990768 0.8422177238491156 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050046335517449 -0.519968092336237 1.1399803817947736
4.82813096046 0.8422177238491156 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050046335517449 -0.519968092336237 1.1399803817947736
4.82813096046 0.8422177238491156 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050046335517449 -0.519968092336237 1.1399803817947736
4.83797097206 0.8422177238491156 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050046335517449 -0.519968092336237 1.1399803817947736
4.83797097206 0.8422177238491156 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050046335517449 -0.519968092336237 1.1399803817947736
4.84812688828 0.8422177238491156 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050046335517449 -0.519968092336237 1.1399803817947736
4.84812688828 0.8422177238491156 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050046335517449 -0.519968092336237 1.1399803817947736
4.8580288887 0.8422177238491156 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050046335517449 -0.519968092336237 1.1399803817947736
4.8580288887 0.8422177238491156 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050046335517449 -0.519968092336237 1.1399803817947736
4.86812186241 0.8422177238491156 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050046335517449 -0.519968092336237 1.1399803817947736
4.86812186241 0.8422177238491156 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050046335517449 -0.519968092336237 1.1399803817947736
4.87812280655 0.8422177238491156 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050046335517449 -0.519968092336237 1.1399803817947736
4.87812280655 0.8422177238491156 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050046335517449 -0.519968092336237 1.1399803817947736
4.88818097115 0.8422177238491156 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050046335517449 -0.519968092336237 1.1399803817947736
4.88818097115 0.8422177238491156 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050046335517449 -0.519968092336237 1.1399803817947736
4.89809179306 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
4.89809179306 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
4.90774488449 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
4.90774488449 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
4.91790986061 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
4.91790986061 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
4.92809891701 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
4.92809891701 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
4.9380428791 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
4.9380428791 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
4.94791078568 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
4.94791078568 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
4.95798993111 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
4.95798993111 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
4.96800684929 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
4.96800684929 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
4.97808790207 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
4.97808790207 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
4.9880797863 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
4.9880797863 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
4.99799799919 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
4.99799799919 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
5.00812482834 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
5.00812482834 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
5.01811385155 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
5.01811385155 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
5.02803087234 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
5.02803087234 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
5.03814387321 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
5.03814387321 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
5.04812979698 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
5.04812979698 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
5.05795383453 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
5.05795383453 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
5.06803679466 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
5.06803679466 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
5.07812595367 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
5.07812595367 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
5.08810400963 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
5.08810400963 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
5.09818482399 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
5.09818482399 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
5.10800385475 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
5.10800385475 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
5.11811685562 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
5.11811685562 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
5.12791585922 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
5.12791585922 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
5.13808083534 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
5.13808083534 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
5.14811396599 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
5.14811396599 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
5.15812587738 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
5.15812587738 0.8421870438264124 0.1069610573503198 -1.1812594060603785 2.096708136158094 2.050055466436567 -0.5199772232553553 1.139971250875655
